timestamp,event_type
1771260972.567441702,partner_rating_onset
1771260974.460877657,partner_slider_settled_trigger
1771260975.484631300,partner_rating_complete
1771260976.166512012,switch_stay_trigger
1771260977.345432758,switch_stay_response_trigger
1771260977.419562101,outcome_trigger
1771260979.483910799,recognition_fixation_onset_trigger
1771260979.830013752,recognition_fixation_offset_trigger
1771260979.918411493,recognition_fixation_onset_trigger
1771260980.430391788,recognition_fixation_offset_trigger
1771260980.458705187,recognition_image_onset_trigger
1771260981.482999325,recognition_image_offset_trigger
1771260981.612212420,partner_rating_onset
1771260982.743772507,partner_slider_settled_trigger
1771260983.750672102,partner_rating_complete
1771260989.425085545,participant_commit_trigger
1771260989.620314121,switch_stay_trigger
1771260991.870438337,switch_stay_response_trigger
1771260991.984671116,outcome_trigger
1771260994.126956463,block_summary_onset
1771260996.607300520,block_summary_continue
1771260996.894304037,instruction_onset
1771260997.499171019,instruction_continue
1771260997.794446230,instruction_onset
1771260998.677334785,instruction_continue
1771260998.931261301,study_fixation_onset_trigger
1771260999.407217979,study_fixation_offset_trigger
1771260999.441475153,study_image_onset_trigger
1771261000.456605911,study_image_offset_trigger
1771261000.485851288,study_fixation_onset_trigger
1771261000.991607189,study_fixation_offset_trigger
1771261001.281907082,study_image_onset_trigger
1771261002.304556847,study_image_offset_trigger
1771261002.333340645,study_fixation_onset_trigger
1771261002.650542498,study_fixation_offset_trigger
1771261002.722221136,study_image_onset_trigger
1771261003.740105867,study_image_offset_trigger
1771261003.767345905,study_fixation_onset_trigger
1771261004.181767941,study_fixation_offset_trigger
1771261004.239443779,study_image_onset_trigger
1771261005.256327391,study_image_offset_trigger
1771261005.285231829,study_fixation_onset_trigger
1771261005.870876789,study_fixation_offset_trigger
1771261005.928945065,study_image_onset_trigger
1771261006.940078020,study_image_offset_trigger
1771261006.966027737,study_fixation_onset_trigger
1771261007.703092337,study_fixation_offset_trigger
1771261007.795047760,study_image_onset_trigger
1771261008.807507038,study_image_offset_trigger
1771261008.835381985,study_fixation_onset_trigger
1771261009.306454182,study_fixation_offset_trigger
1771261009.360390186,study_image_onset_trigger
1771261010.373203278,study_image_offset_trigger
