timestamp,event_type
1771024918,localizer_fixation_onset_trigger
1771024918,localizer_fixation_offset_trigger
1771024919,localizer_image_onset_trigger
1771024919,localizer_image_offset_trigger
1771024919,localizer_fixation_onset_trigger
1771024920,localizer_fixation_offset_trigger
1771024920,localizer_image_onset_trigger
1771024921,localizer_image_offset_trigger
1771024921,localizer_fixation_onset_trigger
1771024921,localizer_fixation_offset_trigger
1771024921,localizer_image_onset_trigger
1771024922,localizer_image_offset_trigger
1771024922,localizer_fixation_onset_trigger
1771024923,localizer_fixation_offset_trigger
1771024923,localizer_image_onset_trigger
1771024923,localizer_image_offset_trigger
1771024923,localizer_fixation_onset_trigger
1771024924,localizer_fixation_offset_trigger
1771024924,localizer_image_onset_trigger
1771024924,localizer_image_offset_trigger
1771024924,question_trigger
1771024925,question_answer_trigger
1771024925,localizer_fixation_onset_trigger
1771024925,localizer_fixation_offset_trigger
1771024925,localizer_image_onset_trigger
1771024926,localizer_image_offset_trigger
1771024926,localizer_fixation_onset_trigger
1771024927,localizer_fixation_offset_trigger
1771024927,localizer_image_onset_trigger
1771024927,localizer_image_offset_trigger
1771024927,localizer_fixation_onset_trigger
1771024928,localizer_fixation_offset_trigger
1771024928,localizer_image_onset_trigger
1771024928,localizer_image_offset_trigger
1771024928,localizer_fixation_onset_trigger
1771024929,localizer_fixation_offset_trigger
1771024929,localizer_image_onset_trigger
1771024929,localizer_image_offset_trigger
1771024929,localizer_fixation_onset_trigger
1771024930,localizer_fixation_offset_trigger
1771024930,localizer_image_onset_trigger
1771024931,localizer_image_offset_trigger
1771024931,localizer_fixation_onset_trigger
1771024931,localizer_fixation_offset_trigger
1771024931,localizer_image_onset_trigger
1771024932,localizer_image_offset_trigger
1771024932,localizer_fixation_onset_trigger
1771024932,localizer_fixation_offset_trigger
1771024933,localizer_image_onset_trigger
1771024933,localizer_image_offset_trigger
1771024933,localizer_fixation_onset_trigger
1771024934,localizer_fixation_offset_trigger
1771024934,localizer_image_onset_trigger
1771024934,localizer_image_offset_trigger
1771024934,localizer_fixation_onset_trigger
1771024935,localizer_fixation_offset_trigger
1771024935,localizer_image_onset_trigger
1771024935,localizer_image_offset_trigger
1771024935,localizer_fixation_onset_trigger
1771024936,localizer_fixation_offset_trigger
1771024936,localizer_image_onset_trigger
1771024936,localizer_image_offset_trigger
1771024936,question_trigger
1771024939,question_answer_trigger
1771024939,localizer_fixation_onset_trigger
1771024940,localizer_fixation_offset_trigger
1771024940,localizer_image_onset_trigger
1771024940,localizer_image_offset_trigger
1771024940,localizer_fixation_onset_trigger
1771024941,localizer_fixation_offset_trigger
1771024941,localizer_image_onset_trigger
1771024941,localizer_image_offset_trigger
1771024941,localizer_fixation_onset_trigger
1771024942,localizer_fixation_offset_trigger
1771024942,localizer_image_onset_trigger
1771024942,localizer_image_offset_trigger
1771024942,localizer_fixation_onset_trigger
1771024943,localizer_fixation_offset_trigger
1771024943,localizer_image_onset_trigger
1771024944,localizer_image_offset_trigger
1771024944,localizer_fixation_onset_trigger
1771024944,localizer_fixation_offset_trigger
1771024944,localizer_image_onset_trigger
1771024945,localizer_image_offset_trigger
1771024945,localizer_fixation_onset_trigger
1771024946,localizer_fixation_offset_trigger
1771024946,localizer_image_onset_trigger
1771024946,localizer_image_offset_trigger
1771024946,localizer_fixation_onset_trigger
1771024947,localizer_fixation_offset_trigger
1771024947,localizer_image_onset_trigger
1771024947,localizer_image_offset_trigger
1771024947,localizer_fixation_onset_trigger
1771024948,localizer_fixation_offset_trigger
1771024948,localizer_image_onset_trigger
1771024949,localizer_image_offset_trigger
1771024949,localizer_fixation_onset_trigger
1771024949,localizer_fixation_offset_trigger
1771024949,localizer_image_onset_trigger
1771024950,localizer_image_offset_trigger
1771024950,localizer_fixation_onset_trigger
1771024950,localizer_fixation_offset_trigger
1771024950,localizer_image_onset_trigger
1771024951,localizer_image_offset_trigger
1771024951,question_trigger
1771024961,question_answer_trigger
1771024961,localizer_fixation_onset_trigger
1771024961,localizer_fixation_offset_trigger
1771024961,localizer_image_onset_trigger
1771024962,localizer_image_offset_trigger
1771024962,localizer_fixation_onset_trigger
1771024962,localizer_fixation_offset_trigger
1771024962,localizer_image_onset_trigger
1771024963,localizer_image_offset_trigger
1771024963,localizer_fixation_onset_trigger
1771024963,localizer_fixation_offset_trigger
1771024964,localizer_image_onset_trigger
1771024964,localizer_image_offset_trigger
1771024964,localizer_fixation_onset_trigger
1771024965,localizer_fixation_offset_trigger
1771024965,localizer_image_onset_trigger
1771024965,localizer_image_offset_trigger
1771024965,localizer_fixation_onset_trigger
1771024966,localizer_fixation_offset_trigger
1771024966,localizer_image_onset_trigger
1771024966,localizer_image_offset_trigger
1771024966,localizer_fixation_onset_trigger
1771024967,localizer_fixation_offset_trigger
1771024967,localizer_image_onset_trigger
1771024967,localizer_image_offset_trigger
1771024967,localizer_fixation_onset_trigger
1771024968,localizer_fixation_offset_trigger
1771024968,localizer_image_onset_trigger
1771024969,localizer_image_offset_trigger
1771024969,localizer_fixation_onset_trigger
1771024969,localizer_fixation_offset_trigger
1771024969,localizer_image_onset_trigger
1771024970,localizer_image_offset_trigger
1771024970,localizer_fixation_onset_trigger
1771024971,localizer_fixation_offset_trigger
1771024971,localizer_image_onset_trigger
1771024971,localizer_image_offset_trigger
1771024971,localizer_fixation_onset_trigger
1771024972,localizer_fixation_offset_trigger
1771024972,localizer_image_onset_trigger
1771024972,localizer_image_offset_trigger
1771024972,question_trigger
1771024973,question_answer_trigger
1771024974,localizer_fixation_onset_trigger
1771024974,localizer_fixation_offset_trigger
1771024974,localizer_image_onset_trigger
1771024975,localizer_image_offset_trigger
1771024975,localizer_fixation_onset_trigger
1771024976,localizer_fixation_offset_trigger
1771024976,localizer_image_onset_trigger
1771024976,localizer_image_offset_trigger
1771024976,localizer_fixation_onset_trigger
1771024977,localizer_fixation_offset_trigger
1771024977,localizer_image_onset_trigger
1771024977,localizer_image_offset_trigger
1771024977,localizer_fixation_onset_trigger
1771024978,localizer_fixation_offset_trigger
1771024978,localizer_image_onset_trigger
1771024978,localizer_image_offset_trigger
1771024978,localizer_fixation_onset_trigger
1771024979,localizer_fixation_offset_trigger
1771024979,localizer_image_onset_trigger
1771024980,localizer_image_offset_trigger
1771024980,localizer_fixation_onset_trigger
1771024980,localizer_fixation_offset_trigger
1771024980,localizer_image_onset_trigger
1771024981,localizer_image_offset_trigger
1771024981,localizer_fixation_onset_trigger
1771024981,localizer_fixation_offset_trigger
1771024981,localizer_image_onset_trigger
1771024982,localizer_image_offset_trigger
1771024982,localizer_fixation_onset_trigger
1771024982,localizer_fixation_offset_trigger
1771024982,localizer_image_onset_trigger
1771024983,localizer_image_offset_trigger
1771024983,localizer_fixation_onset_trigger
1771024984,localizer_fixation_offset_trigger
1771024984,localizer_image_onset_trigger
1771024984,localizer_image_offset_trigger
1771024984,localizer_fixation_onset_trigger
1771024985,localizer_fixation_offset_trigger
1771024985,localizer_image_onset_trigger
1771024985,localizer_image_offset_trigger
1771024985,question_trigger
1771024986,question_answer_trigger
1771024987,localizer_fixation_onset_trigger
1771024987,localizer_fixation_offset_trigger
1771024987,localizer_image_onset_trigger
1771024987,localizer_image_offset_trigger
1771024987,localizer_fixation_onset_trigger
1771024988,localizer_fixation_offset_trigger
1771024988,localizer_image_onset_trigger
1771024989,localizer_image_offset_trigger
1771024989,localizer_fixation_onset_trigger
1771024989,localizer_fixation_offset_trigger
1771024989,localizer_image_onset_trigger
1771024990,localizer_image_offset_trigger
1771024990,localizer_fixation_onset_trigger
1771024990,localizer_fixation_offset_trigger
1771024990,localizer_image_onset_trigger
1771024991,localizer_image_offset_trigger
1771024991,localizer_fixation_onset_trigger
1771024991,localizer_fixation_offset_trigger
1771024991,localizer_image_onset_trigger
1771024992,localizer_image_offset_trigger
1771024992,localizer_fixation_onset_trigger
1771024992,localizer_fixation_offset_trigger
1771024992,localizer_image_onset_trigger
1771024993,localizer_image_offset_trigger
1771024993,localizer_fixation_onset_trigger
1771024994,localizer_fixation_offset_trigger
1771024994,localizer_image_onset_trigger
1771024994,localizer_image_offset_trigger
1771024994,localizer_fixation_onset_trigger
1771024995,localizer_fixation_offset_trigger
1771024995,localizer_image_onset_trigger
1771024996,localizer_image_offset_trigger
1771024996,localizer_fixation_onset_trigger
1771024996,localizer_fixation_offset_trigger
1771024996,localizer_image_onset_trigger
1771024996,localizer_image_offset_trigger
1771024996,localizer_fixation_onset_trigger
1771024997,localizer_fixation_offset_trigger
1771024997,localizer_image_onset_trigger
1771024997,localizer_image_offset_trigger
1771024997,question_trigger
1771024999,question_answer_trigger
1771024999,localizer_fixation_onset_trigger
1771024999,localizer_fixation_offset_trigger
1771025000,localizer_image_onset_trigger
1771025000,localizer_image_offset_trigger
1771025000,localizer_fixation_onset_trigger
1771025001,localizer_fixation_offset_trigger
1771025001,localizer_image_onset_trigger
1771025001,localizer_image_offset_trigger
1771025001,localizer_fixation_onset_trigger
1771025002,localizer_fixation_offset_trigger
1771025002,localizer_image_onset_trigger
1771025002,localizer_image_offset_trigger
1771025002,localizer_fixation_onset_trigger
1771025003,localizer_fixation_offset_trigger
1771025003,localizer_image_onset_trigger
1771025003,localizer_image_offset_trigger
1771025003,localizer_fixation_onset_trigger
1771025004,localizer_fixation_offset_trigger
1771025004,localizer_image_onset_trigger
1771025004,localizer_image_offset_trigger
1771025004,localizer_fixation_onset_trigger
1771025005,localizer_fixation_offset_trigger
1771025005,localizer_image_onset_trigger
1771025006,localizer_image_offset_trigger
1771025006,localizer_fixation_onset_trigger
1771025006,localizer_fixation_offset_trigger
1771025006,localizer_image_onset_trigger
1771025007,localizer_image_offset_trigger
1771025007,localizer_fixation_onset_trigger
1771025007,localizer_fixation_offset_trigger
1771025007,localizer_image_onset_trigger
1771025008,localizer_image_offset_trigger
1771025008,localizer_fixation_onset_trigger
1771025008,localizer_fixation_offset_trigger
1771025008,localizer_image_onset_trigger
1771025009,localizer_image_offset_trigger
1771025009,localizer_fixation_onset_trigger
1771025010,localizer_fixation_offset_trigger
1771025010,localizer_image_onset_trigger
1771025010,localizer_image_offset_trigger
1771025010,question_trigger
1771025015,question_answer_trigger
1771025015,localizer_fixation_onset_trigger
1771025016,localizer_fixation_offset_trigger
1771025016,localizer_image_onset_trigger
1771025016,localizer_image_offset_trigger
1771025016,localizer_fixation_onset_trigger
1771025017,localizer_fixation_offset_trigger
1771025017,localizer_image_onset_trigger
1771025017,localizer_image_offset_trigger
1771025017,localizer_fixation_onset_trigger
1771025018,localizer_fixation_offset_trigger
1771025018,localizer_image_onset_trigger
1771025019,localizer_image_offset_trigger
1771025019,localizer_fixation_onset_trigger
1771025019,localizer_fixation_offset_trigger
1771025019,localizer_image_onset_trigger
1771025020,localizer_image_offset_trigger
1771025020,localizer_fixation_onset_trigger
1771025020,localizer_fixation_offset_trigger
1771025020,localizer_image_onset_trigger
1771025021,localizer_image_offset_trigger
1771025021,localizer_fixation_onset_trigger
1771025021,localizer_fixation_offset_trigger
1771025022,localizer_image_onset_trigger
