timestamp,event_type
1771260283.417274952,localizer_image_onset_trigger
1771260283.951199055,localizer_image_offset_trigger
1771260283.983239889,localizer_fixation_onset_trigger
1771260284.459686518,localizer_fixation_offset_trigger
1771260284.553782940,localizer_image_onset_trigger
1771260285.082048178,localizer_image_offset_trigger
1771260285.116305351,localizer_fixation_onset_trigger
1771260285.414170027,localizer_fixation_offset_trigger
1771260285.471252441,localizer_image_onset_trigger
1771260286.003536463,localizer_image_offset_trigger
1771260286.033550501,localizer_fixation_onset_trigger
1771260286.378817558,localizer_fixation_offset_trigger
1771260286.448291540,localizer_image_onset_trigger
1771260286.978682041,localizer_image_offset_trigger
1771260287.002419472,localizer_fixation_onset_trigger
1771260287.318964720,localizer_fixation_offset_trigger
1771260287.375869751,localizer_image_onset_trigger
1771260287.905038357,localizer_image_offset_trigger
1771260287.933100700,localizer_fixation_onset_trigger
1771260288.355956078,localizer_fixation_offset_trigger
1771260288.427008867,localizer_image_onset_trigger
1771260288.953322411,localizer_image_offset_trigger
1771260288.983250141,localizer_fixation_onset_trigger
1771260289.655761719,localizer_fixation_offset_trigger
1771260289.769412756,localizer_image_onset_trigger
1771260290.298544407,localizer_image_offset_trigger
1771260290.333098650,localizer_fixation_onset_trigger
1771260291.046928644,localizer_fixation_offset_trigger
1771260291.108294487,localizer_image_onset_trigger
1771260291.640384436,localizer_image_offset_trigger
1771260291.752182007,question_trigger
1771260293.133036137,question_answer_trigger
1771260293.478095531,localizer_fixation_onset_trigger
1771260293.863173723,localizer_fixation_offset_trigger
1771260293.982469320,localizer_image_onset_trigger
1771260294.511450768,localizer_image_offset_trigger
1771260294.541173220,localizer_fixation_onset_trigger
1771260294.915585756,localizer_fixation_offset_trigger
1771260294.967950344,localizer_image_onset_trigger
1771260295.489695072,localizer_image_offset_trigger
1771260295.524761677,localizer_fixation_onset_trigger
1771260296.117536545,localizer_fixation_offset_trigger
1771260296.207162619,localizer_image_onset_trigger
1771260296.747260332,localizer_image_offset_trigger
1771260296.775235891,localizer_fixation_onset_trigger
1771260297.356486797,localizer_fixation_offset_trigger
1771260297.490894318,localizer_image_onset_trigger
1771260298.007626057,localizer_image_offset_trigger
1771260298.041428804,localizer_fixation_onset_trigger
1771260298.547991753,localizer_fixation_offset_trigger
1771260298.616617441,localizer_image_onset_trigger
1771260299.140204430,localizer_image_offset_trigger
1771260299.175277233,localizer_fixation_onset_trigger
1771260299.479046345,localizer_fixation_offset_trigger
1771260299.537045240,localizer_image_onset_trigger
1771260300.058178663,localizer_image_offset_trigger
1771260300.091879368,localizer_fixation_onset_trigger
1771260300.552779675,localizer_fixation_offset_trigger
1771260300.584263325,localizer_image_onset_trigger
1771260301.109675884,localizer_image_offset_trigger
1771260301.141424894,localizer_fixation_onset_trigger
1771260301.796846390,localizer_fixation_offset_trigger
1771260301.843050957,localizer_image_onset_trigger
1771260302.378207922,localizer_image_offset_trigger
1771260302.408040047,localizer_fixation_onset_trigger
1771260302.961659431,localizer_fixation_offset_trigger
1771260303.109473467,localizer_image_onset_trigger
1771260303.640904665,localizer_image_offset_trigger
1771260303.675790787,localizer_fixation_onset_trigger
1771260304.389015913,localizer_fixation_offset_trigger
1771260304.442681313,localizer_image_onset_trigger
1771260304.976104975,localizer_image_offset_trigger
1771260305.169995070,question_trigger
1771260306.578772545,question_answer_trigger
1771260306.921707630,localizer_fixation_onset_trigger
1771260307.255786419,localizer_fixation_offset_trigger
1771260307.408093452,localizer_image_onset_trigger
1771260307.954868078,localizer_image_offset_trigger
1771260307.981586933,localizer_fixation_onset_trigger
1771260308.289224625,localizer_fixation_offset_trigger
1771260308.350128889,localizer_image_onset_trigger
1771260308.874087572,localizer_image_offset_trigger
1771260308.908495426,localizer_fixation_onset_trigger
1771260309.652537107,localizer_fixation_offset_trigger
1771260309.729336023,localizer_image_onset_trigger
1771260310.255886078,localizer_image_offset_trigger
1771260310.280673265,localizer_fixation_onset_trigger
1771260310.980780840,localizer_fixation_offset_trigger
1771260311.157271147,localizer_image_onset_trigger
1771260311.674807787,localizer_image_offset_trigger
1771260311.708030462,localizer_fixation_onset_trigger
1771260312.211828947,localizer_fixation_offset_trigger
1771260312.280706406,localizer_image_onset_trigger
1771260312.809758902,localizer_image_offset_trigger
1771260312.844159126,localizer_fixation_onset_trigger
1771260313.380138159,localizer_fixation_offset_trigger
1771260313.432609797,localizer_image_onset_trigger
1771260313.955383539,localizer_image_offset_trigger
1771260313.978088379,localizer_fixation_onset_trigger
1771260314.256199837,localizer_fixation_offset_trigger
1771260314.353485346,localizer_image_onset_trigger
1771260314.878508329,localizer_image_offset_trigger
1771260314.907927275,localizer_fixation_onset_trigger
1771260315.426783800,localizer_fixation_offset_trigger
1771260315.541328669,localizer_image_onset_trigger
1771260316.072757483,localizer_image_offset_trigger
1771260316.108592987,localizer_fixation_onset_trigger
1771260316.765406132,localizer_fixation_offset_trigger
1771260316.974804401,localizer_image_onset_trigger
1771260317.510773420,localizer_image_offset_trigger
1771260317.541797638,localizer_fixation_onset_trigger
1771260317.943795681,localizer_fixation_offset_trigger
1771260318.055074453,localizer_image_onset_trigger
1771260318.578042507,localizer_image_offset_trigger
1771260318.703732729,question_trigger
1771260320.849688292,question_answer_trigger
1771260321.192790508,localizer_fixation_onset_trigger
1771260321.531601191,localizer_fixation_offset_trigger
1771260321.645714998,localizer_image_onset_trigger
1771260322.173388481,localizer_image_offset_trigger
1771260322.208597898,localizer_fixation_onset_trigger
1771260322.848210335,localizer_fixation_offset_trigger
1771260322.966932535,localizer_image_onset_trigger
1771260323.487435818,localizer_image_offset_trigger
1771260323.509894848,localizer_fixation_onset_trigger
1771260323.946963310,localizer_fixation_offset_trigger
1771260324.057246447,localizer_image_onset_trigger
1771260324.577084780,localizer_image_offset_trigger
1771260324.608067989,localizer_fixation_onset_trigger
1771260325.278629780,localizer_fixation_offset_trigger
1771260325.334633827,localizer_image_onset_trigger
1771260325.856763601,localizer_image_offset_trigger
1771260325.891927481,localizer_fixation_onset_trigger
1771260326.212509632,localizer_fixation_offset_trigger
1771260326.391973257,localizer_image_onset_trigger
1771260326.926332951,localizer_image_offset_trigger
1771260326.958274841,localizer_fixation_onset_trigger
1771260327.651302814,localizer_fixation_offset_trigger
1771260328.036019087,localizer_image_onset_trigger
1771260328.572507381,localizer_image_offset_trigger
1771260328.608591080,localizer_fixation_onset_trigger
1771260329.026180506,localizer_fixation_offset_trigger
1771260329.145333529,localizer_image_onset_trigger
1771260329.676691532,localizer_image_offset_trigger
1771260329.708579302,localizer_fixation_onset_trigger
1771260330.097510576,localizer_fixation_offset_trigger
1771260330.162972927,localizer_image_onset_trigger
1771260330.694983482,localizer_image_offset_trigger
1771260330.724731445,localizer_fixation_onset_trigger
1771260331.305660963,localizer_fixation_offset_trigger
1771260331.409062147,localizer_image_onset_trigger
1771260331.942943573,localizer_image_offset_trigger
1771260331.974741459,localizer_fixation_onset_trigger
1771260332.705425978,localizer_fixation_offset_trigger
1771260332.858156204,localizer_image_onset_trigger
1771260333.392215014,localizer_image_offset_trigger
1771260333.552642345,question_trigger
1771260334.658033848,question_answer_trigger
1771260335.002325773,localizer_fixation_onset_trigger
1771260335.636685133,localizer_fixation_offset_trigger
1771260335.676114321,localizer_image_onset_trigger
1771260336.205174208,localizer_image_offset_trigger
1771260336.233072281,localizer_fixation_onset_trigger
1771260336.947026253,localizer_fixation_offset_trigger
1771260337.057627201,localizer_image_onset_trigger
1771260337.586170197,localizer_image_offset_trigger
1771260337.616347075,localizer_fixation_onset_trigger
1771260337.967694283,localizer_fixation_offset_trigger
1771260338.032431602,localizer_image_onset_trigger
1771260338.548393965,localizer_image_offset_trigger
1771260338.584084272,localizer_fixation_onset_trigger
1771260339.251826286,localizer_fixation_offset_trigger
1771260339.370669842,localizer_image_onset_trigger
1771260339.898362875,localizer_image_offset_trigger
1771260339.933069706,localizer_fixation_onset_trigger
1771260340.485266924,localizer_fixation_offset_trigger
1771260340.653714418,localizer_image_onset_trigger
1771260341.181441784,localizer_image_offset_trigger
1771260341.216392279,localizer_fixation_onset_trigger
1771260341.761254311,localizer_fixation_offset_trigger
1771260341.809566736,localizer_image_onset_trigger
1771260342.330086231,localizer_image_offset_trigger
1771260342.354815483,localizer_fixation_onset_trigger
1771260343.037410498,localizer_fixation_offset_trigger
1771260343.104091406,localizer_image_onset_trigger
1771260343.630557299,localizer_image_offset_trigger
1771260343.666400909,localizer_fixation_onset_trigger
1771260344.333840370,localizer_fixation_offset_trigger
1771260344.454795599,localizer_image_onset_trigger
1771260344.985218287,localizer_image_offset_trigger
1771260345.016358376,localizer_fixation_onset_trigger
1771260345.597905874,localizer_fixation_offset_trigger
1771260345.661844969,localizer_image_onset_trigger
1771260346.179724693,localizer_image_offset_trigger
1771260346.204707384,localizer_fixation_onset_trigger
1771260346.514635086,localizer_fixation_offset_trigger
1771260346.579598665,localizer_image_onset_trigger
1771260347.101997614,localizer_image_offset_trigger
1771260347.212281227,question_trigger
1771260348.349672794,question_answer_trigger
1771260348.695228815,localizer_fixation_onset_trigger
1771260349.257927418,localizer_fixation_offset_trigger
1771260349.348195553,localizer_image_onset_trigger
1771260349.875919819,localizer_image_offset_trigger
1771260349.907900333,localizer_fixation_onset_trigger
1771260350.531327963,localizer_fixation_offset_trigger
1771260350.633884907,localizer_image_onset_trigger
1771260351.155593157,localizer_image_offset_trigger
1771260351.181461334,localizer_fixation_onset_trigger
1771260351.799179316,localizer_fixation_offset_trigger
1771260351.956789017,localizer_image_onset_trigger
1771260352.480367661,localizer_image_offset_trigger
1771260352.508529902,localizer_fixation_onset_trigger
1771260352.947621584,localizer_fixation_offset_trigger
1771260352.986846209,localizer_image_onset_trigger
1771260353.509994507,localizer_image_offset_trigger
1771260353.541396379,localizer_fixation_onset_trigger
1771260353.828034401,localizer_fixation_offset_trigger
1771260353.903403759,localizer_image_onset_trigger
1771260354.424152136,localizer_image_offset_trigger
1771260354.458061457,localizer_fixation_onset_trigger
1771260354.766714334,localizer_fixation_offset_trigger
1771260354.827877522,localizer_image_onset_trigger
1771260355.357539654,localizer_image_offset_trigger
1771260355.391913414,localizer_fixation_onset_trigger
1771260356.147118092,localizer_fixation_offset_trigger
