ai_correct,ai_decision_time,ai_final_slider_display_time,ai_reliability,ai_rt,ai_slider_display_time,ai_slider_value,block,block_duration_minutes,block_duration_seconds,block_end_time,block_start_time,decision_onset_time,euclidean_ai_to_truth,euclidean_participant_to_ai,euclidean_participant_to_truth,final_answer,ground_truth,image_onset,image_path,is_studied,outcome_time,participant_accuracy,participant_commit_time,participant_first,participant_rt,participant_slider_click_times,participant_slider_decision_onset_time,participant_slider_stop_time,participant_slider_timeout,participant_slider_value,phase,points_earned,switch_commit_time,switch_rt,switch_stay_decision,switch_timeout,trial,trial_type,used_ai_answer
False,1770762183.8847268,1770762185.5105915,0.25,1.3243095177674395,1770762185.207118,0.03214752938179817,5,2.1390435417493183,128.3426125049591,1770762278.2501016,1770762149.907489,1770762186.9055054,0.9678524706182018,0.9678524706182018,0.0,1.0,1.0,1770762181.3228974,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallobject\Basket\Lure_072.jpg,False,1770762187.4514713,True,1770762183.8847268,True,1.4426190853118896,1770762183.2009587,1770762183.2009587,1770762183.2009587,False,1.0,recognition,1.0,1770762187.4501088,0.5446033477783203,stay,False,2,lure,False
False,1770762193.3915083,1770762195.0233247,0.25,1.351376564414591,1770762194.7242286,0.5982927137980206,5,2.1390435417493183,128.3426125049591,1770762278.2501016,1770762149.907489,1770762196.4562445,0.5982927137980206,0.5890334545387613,0.009259259259259262,0.009259259259259262,0.0,1770762190.7316191,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\biganimal\Walrus\Image_009.jpg,True,1770762197.1126587,True,1770762193.3915083,True,1.5877454280853271,1770762192.3602624,1770762192.3602624,1770762192.3602624,False,0.009259259259259262,recognition,0.9907407407407407,1770762197.110654,0.654409646987915,stay,False,3,studied,False
False,1770762201.3794773,1770762203.5355005,0.25,2.025776209643576,1770762203.2356453,0.21783026590301283,5,2.1390435417493183,128.3426125049591,1770762278.2501016,1770762149.907489,1770762206.363342,0.7821697340969872,0.7775401044673576,0.00462962962962965,0.9953703703703703,1.0,1770762200.3778286,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FOOD\Soup\Lure_040.jpg,False,1770762207.0724106,True,1770762206.2265866,False,1.358888864517212,1770762205.4944117,1770762205.4944117,1770762205.4944117,False,0.9953703703703703,recognition,0.9953703703703703,1770762207.0713942,0.7080521583557129,stay,False,4,lure,False
True,1770762211.5287423,1770762213.5853274,0.25,1.8439945930220998,1770762213.2816956,0.3622160896232232,5,2.1390435417493183,128.3426125049591,1770762278.2501016,1770762149.907489,1770762217.0472448,0.3622160896232232,0.3622160896232232,0.0,0.0,0.0,1770762210.5275218,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallanimal\Dog\Image_063.jpg,True,1770762217.9419816,True,1770762216.8650784,False,1.943767786026001,"1770762215.5144002,1770762215.5341408,1770762215.7578707",1770762215.5144002,1770762215.7578707,False,0.0,recognition,1.0,1770762217.9409795,0.8937346935272217,stay,False,5,studied,False
True,1770762224.1182244,1770762226.2820873,0.25,2.062817410982663,1770762226.002054,0.35952047620677197,5,2.1390435417493183,128.3426125049591,1770762278.2501016,1770762149.907489,1770762227.6628978,0.35952047620677197,0.3410019576882534,0.018518518518518524,0.018518518518518524,0.0,1770762221.3168108,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\bigobject\Chair\Image_013.jpg,True,1770762228.2669244,True,1770762224.1172242,True,1.682192087173462,1770762223.1425192,1770762223.1425192,1770762223.1425192,False,0.018518518518518524,recognition,0.9814814814814815,1770762228.2669244,0.6040265560150146,stay,False,6,studied,False
False,1770762235.8571715,1770762238.7026544,0.25,2.800410772176628,1770762238.2587874,0.7377617134121688,5,2.1390435417493183,128.3426125049591,1770762278.2501016,1770762149.907489,1770762240.1395576,0.7377617134121688,0.7331320837825391,0.004629629629629602,0.004629629629629602,0.0,1770762231.7261252,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEHICLE\Helicopter\Image_097.jpg,True,1770762240.8505254,True,1770762235.8571715,True,3.001376152038574,1770762235.1932306,1770762235.1932306,1770762235.1932306,False,0.004629629629629602,recognition,0.9953703703703703,1770762240.8505254,0.7109677791595459,stay,False,7,studied,False
False,1770762244.871055,1770762246.6061296,0.25,1.5191311820400262,1770762246.32481,0.14183491355692074,5,2.1390435417493183,128.3426125049591,1770762278.2501016,1770762149.907489,1770762249.3809817,0.8581650864430792,0.8581650864430792,0.0,1.0,1.0,1770762243.8700166,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\BIRD\Chicken\Lure_021.jpg,False,1770762250.3253927,True,1770762249.1252832,False,1.20296049118042,1770762248.3658354,1770762248.3658354,1770762248.3658354,False,1.0,recognition,1.0,1770762250.32411,0.9431283473968506,stay,False,8,lure,False
False,1770762254.8623347,1770762256.5517669,0.25,1.3190674898492225,1770762256.2505088,0.6620675734212411,5,2.1390435417493183,128.3426125049591,1770762278.2501016,1770762149.907489,1770762262.9220307,0.6620675734212411,0.24071020435653667,0.9027777777777778,0.9027777777777778,0.0,1770762253.861301,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FRUIT\Pineapple\Image_048.jpg,True,1770762263.8619854,False,1770762262.7197258,False,4.815317153930664,"1770762260.483054,1770762261.8180242",1770762260.483054,1770762261.8180242,False,0.9027777777777778,recognition,0.09722222222222221,1770762263.8609834,0.9389526844024658,stay,False,9,studied,False
False,1770762269.3372393,1770762271.079995,0.25,1.4725097094914805,1770762270.7743921,0.02485245847788764,5,2.1390435417493183,128.3426125049591,1770762278.2501016,1770762149.907489,1770762272.5046818,0.9751475415221124,0.9519993933739643,0.02314814814814803,0.976851851851852,1.0,1770762267.1502066,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\INSECT\Beetle\Lure_053.jpg,False,1770762272.9217467,True,1770762269.3372393,True,1.0713279247283936,1770762268.7394516,1770762268.7394516,1770762268.7394516,False,0.976851851851852,recognition,0.976851851851852,1770762272.9207463,0.4160645008087158,stay,False,10,lure,False
True,1770762305.8839731,1770762307.6304026,0.75,1.4640738507581972,1770762307.3533437,0.2629441164961527,6,2.0818331758181254,124.90999054908752,1770762409.0821779,1770762284.1721873,1770762309.0654552,0.2629441164961527,0.23748115353318971,0.025462962962962955,0.025462962962962955,0.0,1770762303.534764,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallanimal\Mouse\Image_069.jpg,True,1770762309.4753788,True,1770762305.8834705,True,1.2452070713043213,1770762305.2680826,1770762305.2680826,1770762305.2680826,False,0.025462962962962955,recognition,0.9745370370370371,1770762309.4753788,0.4099235534667969,stay,False,1,studied,False
True,1770762313.7923603,1770762315.6736119,0.75,1.7703404548814752,1770762315.4228346,0.9773377228808118,6,2.0818331758181254,124.90999054908752,1770762409.0821779,1770762284.1721873,1770762318.6552396,0.022662277119188223,0.020347462304373454,0.0023148148148147696,0.9976851851851852,1.0,1770762312.7913072,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEHICLE\Jeep\Lure_098.jpg,False,1770762320.6200163,True,1770762318.4658868,False,1.5096170902252197,1770762317.7673397,1770762317.7673397,1770762317.7673397,False,0.9976851851851852,recognition,0.9976851851851852,1770762320.6200163,1.9647767543792725,stay,False,2,lure,False
True,1770762326.4320807,1770762329.1748722,0.75,2.6803667523015493,1770762328.6890223,0.7251237829274135,6,2.0818331758181254,124.90999054908752,1770762409.0821779,1770762284.1721873,1770762330.571697,0.27487621707258647,0.26793177262814205,0.00694444444444442,0.9930555555555556,1.0,1770762323.9283857,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEGETABLE\Pepper\Lure_089.jpg,False,1770762331.5048296,True,1770762326.4320807,True,1.4054431915283203,1770762325.769281,1770762325.769281,1770762325.769281,False,0.9930555555555556,recognition,0.9930555555555556,1770762331.5038283,0.932131290435791,stay,False,3,lure,False
True,1770762335.7391143,1770762337.7826371,0.75,1.9164380356148405,1770762337.4812841,0.34313310217971654,6,2.0818331758181254,124.90999054908752,1770762409.0821779,1770762284.1721873,1770762340.9038336,0.34313310217971654,0.3338738429204573,0.009259259259259262,0.009259259259259262,0.0,1770762334.7370977,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\bigobject\Barrel\Image_011.jpg,True,1770762341.750283,True,1770762340.7729456,False,1.6050267219543457,"1770762339.1922255,1770762339.2688804,1770762339.5123332",1770762339.1922255,1770762339.5123332,False,0.009259259259259262,recognition,0.9907407407407407,1770762341.750283,0.8464493751525879,stay,False,4,studied,False
False,1770762347.5542395,1770762349.2032871,0.75,1.3225356936792239,1770762348.9002438,0.5434550351719424,6,2.0818331758181254,124.90999054908752,1770762409.0821779,1770762284.1721873,1770762350.6305351,0.5434550351719424,0.5388254055423127,0.004629629629629602,0.004629629629629602,0.0,1770762345.0356085,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\BIRD\Hawk\Image_025.jpg,True,1770762351.0419014,True,1770762347.5532389,True,1.3997166156768799,1770762346.9786468,1770762346.9786468,1770762346.9786468,False,0.004629629629629602,recognition,0.9953703703703703,1770762351.0419014,0.41136622428894043,stay,False,5,studied,False
True,1770762355.136612,1770762356.4586437,0.75,0.7942784181283551,1770762356.1660829,0.45335796559927394,6,2.0818331758181254,124.90999054908752,1770762409.0821779,1770762284.1721873,1770762360.80531,0.45335796559927394,0.427895002636311,0.025462962962962955,0.025462962962962955,0.0,1770762354.1357243,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallobject\Key\Image_079.jpg,True,1770762361.6404712,True,1770762360.5853355,False,2.7407732009887695,"1770762359.2323716,1770762359.632589",1770762359.2323716,1770762359.632589,False,0.025462962962962955,recognition,0.9745370370370371,1770762361.6404712,0.8351612091064453,stay,False,6,studied,False
True,1770762365.9582245,1770762368.0400722,0.75,1.9816007057149152,1770762367.7583888,0.93710032945691,6,2.0818331758181254,124.90999054908752,1770762409.0821779,1770762284.1721873,1770762371.1047993,0.06289967054308998,0.06058485572827521,0.0023148148148147696,0.9976851851851852,1.0,1770762364.9579911,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\INSECT\Ant\Lure_051.jpg,False,1770762371.8510916,True,1770762370.9164975,False,1.5024547576904297,1770762370.1289704,1770762370.1289704,1770762370.1289704,False,0.9976851851851852,recognition,0.9976851851851852,1770762371.8500915,0.7452921867370605,stay,False,7,lure,False
True,1770762379.6915362,1770762382.1355326,0.75,2.383509010986622,1770762381.757906,0.2482266972988077,6,2.0818331758181254,124.90999054908752,1770762409.0821779,1770762284.1721873,1770762383.538079,0.2482266972988077,0.7401992286271182,0.9884259259259259,0.9884259259259259,0.0,1770762375.1828766,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\biganimal\Elephant\Image_005.jpg,True,1770762385.3984523,False,1770762379.6905448,True,3.414410352706909,1770762378.4422305,1770762378.4422305,1770762378.4422305,False,0.9884259259259259,recognition,0.01157407407407407,1770762385.3984523,1.8603732585906982,stay,False,8,studied,False
True,1770762389.5416598,1770762391.414846,0.75,1.6459210684551657,1770762391.1323674,0.832807327380876,6,2.0818331758181254,124.90999054908752,1770762409.0821779,1770762284.1721873,1770762394.0476665,0.16719267261912396,0.1625630429894943,0.00462962962962965,0.9953703703703703,1.0,1770762388.5405703,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FRUIT\Strawberry\Lure_049.jpg,False,1770762394.8979485,True,1770762393.8850577,False,1.1287899017333984,1770762393.2492263,1770762393.2492263,1770762393.2492263,False,0.9953703703703703,recognition,0.9953703703703703,1770762394.8979485,0.8502819538116455,stay,False,9,lure,False
False,1770762400.7185547,1770762402.9236696,0.75,2.120535882889507,1770762402.6265929,0.15010472770163216,6,2.0818331758181254,124.90999054908752,1770762409.0821779,1770762284.1721873,1770762404.344495,0.8498952722983678,0.8498952722983678,0.0,1.0,1.0,1770762398.0999503,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FOOD\Donut\Lure_034.jpg,False,1770762404.7436135,True,1770762400.7185547,True,1.486140251159668,1770762399.9058313,1770762399.9058313,1770762399.9058313,False,1.0,recognition,1.0,1770762404.7436135,0.39911842346191406,stay,False,10,lure,False
True,1770762434.8035343,1770762436.5832756,0.75,1.3771337883966674,1770762436.2841234,0.31649549318012515,7,2.0795640190442404,124.77384114265442,1770762536.8812277,1770762412.1073866,1770762438.0131052,0.31649549318012515,0.30492141910605114,0.011574074074074034,0.011574074074074034,0.0,1770762432.0151694,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\bigobject\hottub\Image_018.jpg,True,1770762438.467488,True,1770762434.8035343,True,1.6859936714172363,1770762434.1945333,1770762434.1945333,1770762434.1945333,False,0.011574074074074034,recognition,0.9884259259259259,1770762438.466488,0.4533827304840088,stay,False,1,studied,False
True,1770762442.788725,1770762445.2052085,0.75,2.3266398196964824,1770762444.882137,0.9247081596153468,7,2.0795640190442404,124.77384114265442,1770762536.8812277,1770762412.1073866,1770762448.5139284,0.0752918403846532,0.0752918403846532,0.0,1.0,1.0,1770762441.7873313,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FOOD\Bagel\Lure_031.jpg,False,1770762449.183844,True,1770762448.3719091,False,1.822676420211792,1770762447.7076688,1770762447.7076688,1770762447.7076688,False,1.0,recognition,1.0,1770762449.1828468,0.6689183712005615,stay,False,2,lure,False
True,1770762455.0639606,1770762456.8991227,0.75,1.5107615242887582,1770762456.598256,0.2899047478843345,7,2.0795640190442404,124.77384114265442,1770762536.8812277,1770762412.1073866,1770762458.3141043,0.2899047478843345,0.2760158589954457,0.013888888888888864,0.013888888888888864,0.0,1770762452.1448789,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallanimal\Koala\Image_067.jpg,True,1770762459.4718263,True,1770762455.0629623,True,1.8246231079101562,"1770762454.1909976,1770762454.337405",1770762454.1909976,1770762454.337405,False,0.013888888888888864,recognition,0.9861111111111112,1770762459.4698386,1.1557343006134033,stay,False,3,studied,False
True,1770762463.747658,1770762466.1586478,0.75,2.2871894212355874,1770762465.7580724,0.934499030133841,7,2.0795640190442404,124.77384114265442,1770762536.8812277,1770762412.1073866,1770762469.5134912,0.06550096986615905,0.06550096986615905,0.0,1.0,1.0,1770762462.7462997,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallobject\Football\Lure_076.jpg,False,1770762470.478886,True,1770762469.353782,False,1.8334765434265137,1770762468.6341057,1770762468.6341057,1770762468.6341057,False,1.0,recognition,1.0,1770762470.4778845,0.9643933773040771,stay,False,4,lure,False
True,1770762474.6146908,1770762476.4069111,0.75,1.5262241182225966,1770762476.1239722,0.7859961769271535,7,2.0795640190442404,124.77384114265442,1770762536.8812277,1770762412.1073866,1770762479.5301476,0.2140038230728465,0.2140038230728465,0.0,1.0,1.0,1770762473.612918,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\INSECT\Caterpillar\Lure_056.jpg,False,1770762480.8179533,True,1770762479.3348212,False,1.5709609985351562,1770762478.461782,1770762478.461782,1770762478.461782,False,1.0,recognition,1.0,1770762480.8179533,1.2878057956695557,stay,False,5,lure,False
True,1770762484.8337648,1770762487.2814012,0.75,2.360102617814011,1770762486.9319243,0.92771870666803,7,2.0795640190442404,124.77384114265442,1770762536.8812277,1770762412.1073866,1770762490.4557216,0.07228129333196998,0.07228129333196998,0.0,1.0,1.0,1770762483.8318162,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEGETABLE\Basil\Lure_084.jpg,False,1770762491.3140795,True,1770762490.3159819,False,1.705176591873169,1770762489.4222786,1770762489.4222786,1770762489.4222786,False,1.0,recognition,1.0,1770762491.3120775,0.8563559055328369,stay,False,6,lure,False
True,1770762497.0349817,1770762498.8160512,0.75,1.4643782884228147,1770762498.5182517,0.3280181282032204,7,2.0795640190442404,124.77384114265442,1770762536.8812277,1770762412.1073866,1770762500.2302253,0.3280181282032204,0.30486998005507226,0.023148148148148126,0.023148148148148126,0.0,1770762494.4851468,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FRUIT\Coconut\Image_044.jpg,True,1770762500.689792,True,1770762497.0349817,True,1.4300663471221924,1770762496.3197386,1770762496.3197386,1770762496.3197386,False,0.023148148148148126,recognition,0.9768518518518519,1770762500.689792,0.459566593170166,stay,False,7,studied,False
False,1770762504.9044118,1770762506.6551313,0.75,1.4588777936231865,1770762506.384616,0.7123202547851428,7,2.0795640190442404,124.77384114265442,1770762536.8812277,1770762412.1073866,1770762509.2134805,0.7123202547851428,0.6914869214518096,0.020833333333333294,0.020833333333333294,0.0,1770762503.9031992,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEHICLE\Airplane\Image_091.jpg,True,1770762509.8006647,True,1770762509.0761414,False,1.081791639328003,1770762508.4408665,1770762508.4408665,1770762508.4408665,False,0.020833333333333294,recognition,0.9791666666666667,1770762509.8006647,0.5871841907501221,stay,False,8,studied,False
True,1770762518.2097833,1770762520.0730731,0.75,1.5517851252538146,1770762519.791728,0.7461625659153976,7,2.0795640190442404,124.77384114265442,1770762536.8812277,1770762412.1073866,1770762521.4883187,0.25383743408460235,0.25383743408460235,0.0,1.0,1.0,1770762513.049469,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\BIRD\Owl\Lure_027.jpg,False,1770762522.026651,True,1770762518.2092774,True,4.054680347442627,1770762516.3099618,1770762516.3099618,1770762516.3099618,False,1.0,recognition,1.0,1770762522.026651,0.5383322238922119,stay,False,9,lure,False
False,1770762527.3406973,1770762529.0245569,0.75,1.3767549023364647,1770762528.7259328,0.6042780758922273,7,2.0795640190442404,124.77384114265442,1770762536.8812277,1770762412.1073866,1770762530.4725678,0.6042780758922273,0.5927040018181532,0.011574074074074034,0.011574074074074034,0.0,1770762525.0494566,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\biganimal\Hippopotamus\Image_007.jpg,True,1770762530.8858716,True,1770762527.3406973,True,1.1958763599395752,1770762526.6923807,1770762526.6923807,1770762526.6923807,False,0.011574074074074034,recognition,0.9884259259259259,1770762530.884867,0.41229915618896484,stay,False,10,studied,False
False,1770762566.951363,1770762568.8562593,0.25,1.6199759698950886,1770762568.5581057,0.21956592599367952,8,1.9833337704340617,119.0000262260437,1770762662.9154544,1770762543.9154282,1770762570.3037145,0.7804340740063205,0.7804340740063205,0.0,1.0,1.0,1770762563.2259583,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\bigobject\Chandelier\Lure_014.jpg,False,1770762571.701213,True,1770762566.9503515,True,2.564458131790161,"1770762565.7240212,1770762565.7742255,1770762566.0663908",1770762565.7240212,1770762566.0663908,False,1.0,recognition,1.0,1770762571.701213,1.397498369216919,stay,False,1,lure,False
False,1770762575.9793386,1770762577.5077975,0.25,1.1723964579922943,1770762577.2345424,0.0027972610366445994,8,1.9833337704340617,119.0000262260437,1770762662.9154544,1770762543.9154282,1770762580.5133739,0.9972027389633554,0.9833138500744666,0.01388888888888884,0.9861111111111112,1.0,1770762574.978749,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FRUIT\Banana\Lure_042.jpg,False,1770762581.4655304,True,1770762580.3667994,False,1.5037376880645752,1770762579.562591,1770762579.562591,1770762579.562591,False,0.9861111111111112,recognition,0.9861111111111112,1770762581.4655304,0.9521565437316895,stay,False,2,lure,False
False,1770762585.659242,1770762587.5770454,0.25,1.7509581657703686,1770762587.281976,0.7117173326311133,8,1.9833337704340617,119.0000262260437,1770762662.9154544,1770762543.9154282,1770762590.263936,0.7117173326311133,0.7001432585570392,0.011574074074074034,0.011574074074074034,0.0,1770762584.6567588,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallobject\Globe\Image_078.jpg,True,1770762590.9767177,True,1770762590.1169653,False,1.131725788116455,1770762589.4673748,1770762589.4673748,1770762589.4673748,False,0.011574074074074034,recognition,0.9884259259259259,1770762590.9747188,0.7107827663421631,stay,False,3,studied,False
False,1770762595.1674347,1770762597.083174,0.25,1.5632080661649457,1770762596.7817357,0.09950731599749596,8,1.9833337704340617,119.0000262260437,1770762662.9154544,1770762543.9154282,1770762599.6547024,0.900492684002504,0.900492684002504,0.0,1.0,1.0,1770762594.1665082,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEGETABLE\bokchoy\Lure_086.jpg,False,1770762600.3850577,True,1770762599.4997299,False,1.0801091194152832,1770762598.8247213,1770762598.8247213,1770762598.8247213,False,1.0,recognition,1.0,1770762600.3839767,0.7292742729187012,stay,False,4,lure,False
False,1770762604.536719,1770762606.3398817,0.25,1.5753050282310261,1770762606.0752044,0.6447822453984526,8,1.9833337704340617,119.0000262260437,1770762662.9154544,1770762543.9154282,1770762609.4388344,0.6447822453984526,0.6262637268799341,0.018518518518518524,0.018518518518518524,0.0,1770762603.5360804,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\INSECT\Fly\Image_057.jpg,True,1770762609.9758332,True,1770762609.3013823,False,1.603907585144043,1770762608.704903,1770762608.704903,1770762608.704903,False,0.018518518518518524,recognition,0.9814814814814815,1770762609.9748335,0.535999059677124,stay,False,5,studied,False
False,1770762615.316851,1770762616.9980898,0.25,1.3847520306724328,1770762616.719683,0.6587900946002466,8,1.9833337704340617,119.0000262260437,1770762662.9154544,1770762543.9154282,1770762618.378678,0.6587900946002466,0.6449012057113578,0.013888888888888864,0.013888888888888864,0.0,1770762612.9406922,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FOOD\Cake\Image_033.jpg,True,1770762618.742567,True,1770762615.316851,True,1.2745084762573242,1770762614.7587354,1770762614.7587354,1770762614.7587354,False,0.013888888888888864,recognition,0.9861111111111112,1770762618.7415674,0.36288928985595703,stay,False,6,studied,False
False,1770762623.0891402,1770762625.3666525,0.25,2.1850121681176073,1770762625.0651217,0.07029596646153101,8,1.9833337704340617,119.0000262260437,1770762662.9154544,1770762543.9154282,1770762627.6549532,0.929704033538469,0.929704033538469,0.0,1.0,1.0,1770762622.087455,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\biganimal\Camel\Lure_003.jpg,False,1770762628.293553,True,1770762627.526828,False,0.8213307857513428,1770762626.733516,1770762626.733516,1770762626.733516,False,1.0,recognition,1.0,1770762628.293553,0.6385998725891113,stay,False,7,lure,False
True,1770762633.7777596,1770762635.38317,0.25,1.1907633286420563,1770762635.0820658,0.27029054830317467,8,1.9833337704340617,119.0000262260437,1770762662.9154544,1770762543.9154282,1770762636.7964597,0.27029054830317467,0.25871647422910066,0.011574074074074034,0.011574074074074034,0.0,1770762631.432483,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallanimal\Monkey\Image_068.jpg,True,1770762637.4590201,True,1770762633.7772527,True,1.249464750289917,1770762633.1762712,1770762633.1762712,1770762633.1762712,False,0.011574074074074034,recognition,0.9884259259259259,1770762637.4590201,0.6625604629516602,stay,False,8,studied,False
True,1770762644.398245,1770762646.8348603,0.25,2.3842403947599276,1770762646.4610615,0.9998497097309161,8,1.9833337704340617,119.0000262260437,1770762662.9154544,1770762543.9154282,1770762648.2044024,0.00015029026908386367,0.013738598619804976,0.01388888888888884,0.9861111111111112,1.0,1770762640.840226,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\BIRD\Goose\Lure_024.jpg,False,1770762649.4929745,True,1770762644.398245,True,2.45418119430542,1770762643.6261895,1770762643.6261895,1770762643.6261895,False,0.9861111111111112,recognition,0.9861111111111112,1770762649.4919643,1.2875618934631348,stay,False,9,lure,False
False,1770762655.0857105,1770762657.1268215,0.25,1.8764322613579176,1770762656.8242657,0.5940708822969081,8,1.9833337704340617,119.0000262260437,1770762662.9154544,1770762543.9154282,1770762658.5556662,0.5940708822969081,0.5848116230376488,0.009259259259259262,0.009259259259259262,0.0,1770762652.7147088,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEHICLE\Bus\Image_094.jpg,True,1770762658.9668493,True,1770762655.0852077,True,1.235086441040039,1770762654.6069171,1770762654.6069171,1770762654.6069171,False,0.009259259259259262,recognition,0.9907407407407407,1770762658.9663455,0.41067934036254883,stay,False,10,studied,False
False,1770762686.3928125,1770762688.6175134,0.25,2.1276202261035593,1770762688.30245,0.05926140158437358,9,1.9869556387265523,119.21733832359314,1770762785.4753385,1770762666.2580001,1770762691.2055495,0.9407385984156265,0.9314793391563672,0.0092592592592593,0.9907407407407407,1.0,1770762685.3914795,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEGETABLE\Asparagus\Lure_082.jpg,False,1770762691.933246,True,1770762691.06578,False,1.1480073928833008,1770762690.3322654,1770762690.3322654,1770762690.3322654,False,0.9907407407407407,recognition,0.9907407407407407,1770762691.933246,0.727696418762207,stay,False,1,lure,False
False,1770762698.4940364,1770762700.398981,0.25,1.7288172914242008,1770762700.098263,0.22937639390265402,9,1.9869556387265523,119.21733832359314,1770762785.4753385,1770762666.2580001,1770762701.8129566,0.7706236060973459,0.7359013838751238,0.03472222222222221,0.9652777777777778,1.0,1770762694.8762639,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEHICLE\Jetski\Lure_099.jpg,False,1770762702.2156045,True,1770762698.4940364,True,2.5081405639648438,1770762696.6921165,1770762696.6921165,1770762696.6921165,False,0.9652777777777778,recognition,0.9652777777777778,1770762702.2144825,0.40152597427368164,stay,False,2,lure,False
True,1770762706.5097418,1770762708.215331,0.25,1.38149238440238,1770762707.9328058,0.34049218569181666,9,1.9869556387265523,119.21733832359314,1770762785.4753385,1770762666.2580001,1770762710.5549154,0.34049218569181666,0.324288481988113,0.016203703703703692,0.016203703703703692,0.0,1770762705.5082414,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\bigobject\Couch\Image_016.jpg,True,1770762711.3996224,True,1770762710.4268084,False,0.8731684684753418,1770762709.7903948,1770762709.7903948,1770762709.7903948,False,0.016203703703703692,recognition,0.9837962962962963,1770762711.3996224,0.8447070121765137,stay,False,3,studied,False
False,1770762718.0039592,1770762719.9403725,0.25,1.7383115120251822,1770762719.6429977,0.1906716835063097,9,1.9869556387265523,119.21733832359314,1770762785.4753385,1770762666.2580001,1770762721.3556213,0.8093283164936903,0.8093283164936903,0.0,1.0,1.0,1770762714.515573,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\INSECT\Mosquito\Lure_058.jpg,False,1770762722.242325,True,1770762718.0029597,True,2.396125078201294,1770762717.3500164,1770762717.3500164,1770762717.3500164,False,1.0,recognition,1.0,1770762722.241207,0.8855855464935303,stay,False,4,lure,False
False,1770762727.5379417,1770762729.9415944,0.25,2.3045849898531383,1770762729.609162,0.737462936130657,9,1.9869556387265523,119.21733832359314,1770762785.4753385,1770762666.2580001,1770762731.3210661,0.737462936130657,0.7166296027973238,0.020833333333333294,0.020833333333333294,0.0,1770762725.3778558,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallanimal\Otter\Image_070.jpg,True,1770762732.843001,True,1770762727.5369413,True,1.0629925727844238,1770762726.993077,1770762726.993077,1770762726.993077,False,0.020833333333333294,recognition,0.9791666666666667,1770762732.843001,1.5219347476959229,stay,False,5,studied,False
