ai_correct,ai_decision_time,ai_final_slider_display_time,ai_reliability,ai_rt,ai_slider_display_time,ai_slider_value,block,block_duration_minutes,block_duration_seconds,block_end_time,block_start_time,euclidean_ai_to_truth,euclidean_participant_to_ai,euclidean_participant_to_truth,final_answer,ground_truth,image_path,is_studied,outcome_trigger,participant_accuracy,participant_commit_time,participant_commit_trigger,participant_first,participant_rt,participant_slider_click_times,participant_slider_decision_onset_time,participant_slider_stop_time,participant_slider_timeout,participant_slider_value,partner_rating_complete_trigger,partner_rating_onset_trigger,partner_slider_settled_trigger,phase,points_earned,recognition_fixation_offset_trigger,recognition_fixation_onset_trigger,recognition_image_offset_trigger,recognition_image_onset_trigger,switch_commit_time,switch_rt,switch_stay_decision,switch_stay_response_trigger,switch_stay_trigger,switch_timeout,trial,trial_type,used_ai_answer
True,1771261117.0339592,1771261118.3357418,0.75,0.8318555556458458,1771261118.0173042,0.10773037236315838,3,2.3001842697461448,138.01105618476868,1771261136.9385555,1771260998.9274993,0.10773037236315838,0.678727960970175,0.7864583333333334,0.10773037236315838,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FOOD\icecream\Image_036.jpg,True,1771261121.1115868,True,1771261117.0319512,1771261117.0109527,True,0.697176456451416,1771261117.0055435,1771261117.0055435,1771261117.0055435,False,0.7864583333333334,1771261119.046193,1771261117.1108305,1771261118.032311,recognition,0.8922696276368416,1771261115.1485069,1771261114.6231632,1771261116.198979,1771261115.1760716,1771261121.0338693,1.2795264720916748,switch,1771261121.009428,1771261119.7334125,False,9,studied,True
True,1771261125.4428294,1771261127.136985,0.75,1.6081856873821652,1771261126.8737774,0.8321061291378442,3,2.3001842697461448,138.01105618476868,1771261136.9385555,1771260998.9274993,0.1678938708621558,0.08905057358228863,0.2569444444444444,0.8321061291378442,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\biganimal\Giraffe\Lure_006.jpg,False,1771261132.022575,True,1771261130.9251585,1771261130.902745,False,2.5912201404571533,1771261130.2704647,1771261130.2704647,1771261130.2704647,False,0.7430555555555556,1771261127.7719069,1771261125.5115948,1771261126.878772,recognition,0.8321061291378442,1771261124.3817334,1771261123.868445,1771261125.42782,1771261124.4094324,1771261131.9578748,0.8409628868103027,switch,1771261131.9362872,1771261131.0985303,False,10,lure,True
True,1771261164.5672672,1771261166.7328255,0.35,1.9621011340376582,1771261166.421717,0.006602843958821408,4,2.0436002532641093,122.61601519584656,1771261265.2423182,1771261142.626303,0.006602843958821408,0.031157572707845263,0.03776041666666667,0.03776041666666667,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEHICLE\Car\Image_095.jpg,True,1771261170.7951155,True,1771261169.9304426,1771261169.9048862,False,1.8668437004089355,1771261169.344167,1771261169.344167,1771261169.344167,False,0.03776041666666667,1771261167.4290917,1771261164.7178771,1771261166.4357908,recognition,0.9622395833333334,1771261163.493809,1771261162.9678104,1771261164.5490386,1771261163.5248356,1771261170.6903923,0.5546255111694336,stay,1771261170.6667068,1771261170.1074529,False,1,studied,False
False,1771261176.8683882,1771261178.9273057,0.35,1.8017868408904647,1771261178.6209075,0.04826374804375369,4,2.0436002532641093,122.61601519584656,1771261265.2423182,1771261142.626303,0.9517362519562463,0.9508681964006909,0.0008680555555554692,0.04826374804375369,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\bigobject\Couch\Lure_016.jpg,False,1771261181.685323,False,1771261176.867389,1771261176.8480399,True,1.8757171630859375,1771261176.3352442,1771261176.3352442,1771261176.3352442,False,0.9991319444444445,1771261179.6384394,1771261177.015465,1771261178.6351364,recognition,0.04826374804375366,1771261173.7975543,1771261173.274085,1771261174.849942,1771261173.826288,1771261181.6006858,1.2582426071166992,switch,1771261181.5741563,1771261180.326426,False,2,lure,True
False,1771261187.8250396,1771261190.3059704,0.35,2.4009586250695465,1771261189.8922637,0.22647610759433498,4,2.0436002532641093,122.61601519584656,1771261265.2423182,1771261142.626303,0.773523892405665,0.7314231979612206,0.04210069444444442,0.9578993055555556,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FOOD\Cake\Lure_033.jpg,False,1771261192.7178826,True,1771261187.8240411,1771261187.8022294,True,1.4170312881469727,1771261187.3298032,1771261187.3298032,1771261187.3298032,False,0.9578993055555556,1771261190.997493,1771261187.9097972,1771261189.9045625,recognition,0.9578993055555556,1771261185.203488,1771261184.6794412,1771261186.2582164,1771261185.234616,1771261192.6338775,0.9285986423492432,stay,1771261192.6086617,1771261191.682224,False,3,lure,False
True,1771261196.8594885,1771261199.544245,0.35,2.562491822146318,1771261199.1311421,0.8239765541370543,4,2.0436002532641093,122.61601519584656,1771261265.2423182,1771261142.626303,0.17602344586294572,0.6451571096926099,0.8211805555555556,0.17881944444444442,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEGETABLE\Arugula\Lure_081.jpg,False,1771261202.1496594,False,1771261201.6345346,1771261201.6083493,False,0.7943334579467773,1771261201.6012547,1771261201.6012547,1771261201.6012547,False,0.17881944444444442,1771261200.2256868,1771261196.9894922,1771261199.143208,recognition,0.17881944444444442,1771261195.7900717,1771261195.2661438,1771261196.8407674,1771261195.8196912,1771261202.0949533,0.2454209327697754,stay,1771261202.076231,1771261201.8331356,False,4,lure,False
False,1771261209.2945373,1771261211.286352,0.35,1.7076502281022603,1771261210.9814842,0.7962447304528526,4,2.0436002532641093,122.61601519584656,1771261265.2423182,1771261142.626303,0.7962447304528526,0.07272042489729702,0.7235243055555556,0.7962447304528526,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FRUIT\Apple\Image_041.jpg,True,1771261213.337266,False,1771261209.2935047,1771261209.2764122,True,2.682823657989502,1771261208.003255,1771261208.003255,1771261208.003255,False,0.7235243055555556,1771261212.0003655,1771261209.4300394,1771261210.994675,recognition,0.2037552695471474,1771261205.4321864,1771261204.9072022,1771261206.482337,1771261205.4605668,1771261213.2976425,0.5876550674438477,switch,1771261213.2812848,1771261212.6900501,False,5,studied,True
True,1771261217.7993836,1771261220.181259,0.35,2.277124470726508,1771261219.7997992,0.10421074431797187,4,2.0436002532641093,122.61601519584656,1771261265.2423182,1771261142.626303,0.10421074431797187,0.018185089015361464,0.12239583333333333,0.12239583333333333,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallobject\Key\Image_079.jpg,True,1771261223.361708,True,1771261222.2110894,1771261222.1828027,False,0.7415869235992432,1771261222.175804,1771261222.175804,1771261222.175804,False,0.12239583333333333,1771261220.8802667,1771261217.911457,1771261219.812163,recognition,0.8776041666666666,1771261216.7226627,1771261216.2013032,1771261217.7824924,1771261216.7601042,1771261223.3122318,0.93804931640625,stay,1771261223.293963,1771261222.3595145,False,6,studied,False
False,1771261229.127635,1771261230.5612624,0.35,1.0643986254039899,1771261230.2598243,0.21610909236600787,4,2.0436002532641093,122.61601519584656,1771261265.2423182,1771261142.626303,0.7838909076339922,0.4618422965228811,0.32204861111111105,0.677951388888889,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\biganimal\Alpaca\Lure_002.jpg,False,1771261232.5103996,True,1771261229.126635,1771261229.1026614,True,1.456838607788086,1771261228.6371143,1771261228.6371143,1771261228.6371143,False,0.677951388888889,1771261231.264565,1771261229.2132704,1771261230.2702312,recognition,0.677951388888889,1771261226.506805,1771261225.9917004,1771261227.5550454,1771261226.5340755,1771261232.4152336,0.4445939064025879,stay,1771261232.3858056,1771261231.9497604,False,7,lure,False
False,1771261238.2027893,1771261240.111324,0.35,1.7288508696940652,1771261239.8261242,0.0050148539574374484,4,2.0436002532641093,122.61601519584656,1771261265.2423182,1771261142.626303,0.9949851460425625,0.7011483404870069,0.2938368055555556,0.7061631944444444,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\INSECT\Moth\Lure_059.jpg,False,1771261242.1634774,True,1771261238.201728,1771261238.1833582,True,1.1597115993499756,1771261237.8120093,1771261237.8120093,1771261237.8120093,False,0.7061631944444444,1771261240.8103282,1771261238.30043,1771261239.8376377,recognition,0.7061631944444444,1771261235.8234494,1771261235.3065743,1771261236.8730159,1771261235.8511608,1771261242.0511105,0.5461184978485107,stay,1771261242.0238423,1771261241.4888482,False,8,lure,False
True,1771261246.5609896,1771261248.445528,0.35,1.6878681497435122,1771261248.1597724,0.03766107432802282,4,2.0436002532641093,122.61601519584656,1771261265.2423182,1771261142.626303,0.03766107432802282,0.034821564560866075,0.0724826388888889,0.03766107432802282,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\BIRD\Duck\Image_022.jpg,True,1771261251.5812967,True,1771261251.3185973,1771261251.2998118,False,1.520782232284546,1771261250.9882166,1771261250.9882166,1771261250.9882166,False,0.0724826388888889,1771261249.158421,1771261246.6853712,1771261248.1727781,recognition,0.9623389256719772,1771261245.493739,1771261244.9792194,1771261246.5410542,1771261245.5168567,1771261251.5334032,0.0341038703918457,switch,1771261251.5174658,1771261251.4834704,False,9,studied,True
False,1771261255.9538665,1771261257.5558226,0.35,1.179719205100824,1771261257.2463155,0.7610714655501013,4,2.0436002532641093,122.61601519584656,1771261265.2423182,1771261142.626303,0.7610714655501013,0.01584577110565688,0.7452256944444444,0.7452256944444444,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallanimal\Iguana\Image_066.jpg,True,1771261261.1038787,False,1771261260.241915,1771261260.2249866,False,1.3859291076660156,1771261259.738698,1771261259.738698,1771261259.738698,False,0.7452256944444444,1771261258.2438326,1771261256.0901804,1771261257.258515,recognition,0.2547743055555556,1771261254.8804045,1771261254.3686206,1771261255.9338083,1771261254.909697,1771261261.0196483,0.6349186897277832,stay,1771261260.997745,1771261260.3649118,False,10,studied,False
False,1771261289.5689404,1771261291.860699,0.35,2.1856420749784964,1771261291.5484674,0.8885305429417694,5,2.0823655843734743,124.94193506240845,1771261392.6944,1771261267.752465,0.8885305429417694,0.8485999873862138,0.03993055555555555,0.03993055555555555,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\bigobject\coatrack\Image_015.jpg,True,1771261295.3254106,True,1771261294.576431,1771261294.553306,False,1.3855996131896973,1771261293.9833915,1771261293.9833915,1771261293.9833915,False,0.03993055555555555,1771261292.5717015,1771261289.682829,1771261291.5614765,recognition,0.9600694444444444,1771261288.4865935,1771261287.964085,1771261289.5486286,1771261288.5262117,1771261295.224643,0.4483659267425537,stay,1771261295.2103531,1771261294.753942,False,1,studied,False
False,1771261301.6157753,1771261303.4109306,0.35,1.4814378881078045,1771261303.1041446,0.9715475666826733,5,2.0823655843734743,124.94193506240845,1771261392.6944,1771261267.752465,0.9715475666826733,0.9446378444604511,0.02690972222222221,0.02690972222222221,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\INSECT\Mosquito\Image_058.jpg,True,1771261305.3986945,True,1771261301.6147704,1771261301.592297,True,1.7177870273590088,1771261301.0229266,1771261301.0229266,1771261301.0229266,False,0.02690972222222221,1771261304.1045117,1771261301.7584028,1771261303.118076,recognition,0.9730902777777778,1771261298.7229106,1771261298.2003527,1771261299.7743936,1771261298.7523036,1771261305.3251424,0.5505664348602295,stay,1771261305.3139124,1771261304.7586298,False,2,studied,False
True,1771261312.088557,1771261313.9992037,0.35,1.7177122897663546,1771261313.6972408,0.977238731699301,5,2.0823655843734743,124.94193506240845,1771261392.6944,1771261267.752465,0.022761268300699022,0.013212657189587973,0.00954861111111105,0.990451388888889,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\BIRD\Hawk\Lure_025.jpg,False,1771261316.0198581,True,1771261312.0875497,1771261312.0690885,True,2.188295841217041,"1771261310.7936988,1771261311.4351907,1771261311.452908,1771261311.4733355,1771261311.4891748",1771261310.7936988,1771261311.4891748,False,0.990451388888889,1771261314.7118225,1771261312.1757295,1771261313.7107427,recognition,0.990451388888889,1771261308.7424023,1771261308.220185,1771261309.7964144,1771261308.7749345,1771261315.9425623,0.5200586318969727,stay,1771261315.9217198,1771261315.4039059,False,3,lure,False
False,1771261322.159881,1771261324.1908233,0.35,1.7414530533143868,1771261323.8851564,0.8685410750589704,5,2.0823655843734743,124.94193506240845,1771261392.6944,1771261267.752465,0.8685410750589704,0.8676730195034149,0.0008680555555555178,0.0008680555555555178,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FRUIT\Orange\Image_046.jpg,True,1771261326.1368287,True,1771261322.1588812,1771261322.1340127,True,1.7210693359375,1771261321.5540206,1771261321.5540206,1771261321.5540206,False,0.0008680555555555178,1771261324.8915958,1771261322.319319,1771261323.8971546,recognition,0.9991319444444445,1771261319.298885,1771261318.7878695,1771261320.3450553,1771261319.3264651,1771261326.088073,0.48381733894348145,stay,1771261326.069484,1771261325.5833416,False,4,studied,False
True,1771261332.2928414,1771261333.8872128,0.35,1.2126459420504567,1771261333.5878236,0.07244509650129999,5,2.0823655843734743,124.94193506240845,1771261392.6944,1771261267.752465,0.07244509650129999,0.07157704094574446,0.0008680555555555178,0.0008680555555555178,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEGETABLE\Pepper\Image_089.jpg,True,1771261335.9399629,True,1771261332.2918415,1771261332.2729244,True,1.6171627044677734,1771261331.7357624,1771261331.7357624,1771261331.7357624,False,0.0008680555555555178,1771261334.5867586,1771261332.3905518,1771261333.5960581,recognition,0.9991319444444445,1771261329.498134,1771261328.975041,1771261330.5488255,1771261329.532128,1771261335.8674707,0.561398983001709,stay,1771261335.846803,1771261335.2869346,False,5,studied,False
False,1771261340.1854994,1771261342.8434143,0.35,2.551465379711467,1771261342.421439,0.01672169831192838,5,2.0823655843734743,124.94193506240845,1771261392.6944,1771261267.752465,0.9832783016880716,0.9780699683547383,0.00520833333333337,0.01672169831192838,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallanimal\Monkey\Lure_068.jpg,False,1771261345.8368983,False,1771261345.3334584,1771261345.308983,False,1.1738643646240234,1771261344.7422256,1771261344.7422256,1771261344.7422256,False,0.9947916666666666,1771261343.5401793,1771261340.2959795,1771261342.4359279,recognition,0.01672169831192838,1771261339.1137843,1771261338.597018,1771261340.165669,1771261339.141787,1771261345.7874901,0.22435545921325684,switch,1771261345.768761,1771261345.5420537,False,6,lure,True
True,1771261349.9441805,1771261351.8560715,0.35,1.586074271616538,1771261351.4573383,0.7752231917078563,5,2.0823655843734743,124.94193506240845,1771261392.6944,1771261267.752465,0.22477680829214375,0.7374627750411896,0.9622395833333334,0.03776041666666667,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEHICLE\Van\Lure_100.jpg,False,1771261355.0877707,False,1771261354.282887,1771261354.2599766,False,1.1360504627227783,1771261353.729923,1771261353.729923,1771261353.729923,False,0.03776041666666667,1771261352.5684512,1771261350.0580251,1771261351.4710283,recognition,0.03776041666666663,1771261348.8716223,1771261348.3589299,1771261349.9245129,1771261348.9029253,1771261355.0089018,0.5113170146942139,stay,1771261354.983829,1771261354.4802155,False,7,lure,False
False,1771261366.3503406,1771261367.9909575,0.35,1.341604405060581,1771261367.6852484,0.8344215707864949,5,2.0823655843734743,124.94193506240845,1771261392.6944,1771261267.752465,0.8344215707864949,0.7944910152309393,0.03993055555555555,0.03993055555555555,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallobject\Balloon\Image_071.jpg,True,1771261370.0029702,True,1771261366.3503406,1771261366.3332248,True,6.922077894210815,1771261365.8441088,1771261365.8441088,1771261365.8441088,False,0.03993055555555555,1771261368.6994798,1771261366.4280612,1771261367.6972518,recognition,0.9600694444444444,1771261358.2285137,1771261357.7100534,1771261359.2821825,1771261358.2609644,1771261369.9101982,0.4925954341888428,stay,1771261369.8850536,1771261369.3959923,False,8,studied,False
False,1771261374.4539986,1771261376.2623503,0.35,1.5773938483575514,1771261375.958851,0.08331509245870744,5,2.0823655843734743,124.94193506240845,1771261392.6944,1771261267.752465,0.9166849075412926,0.9006258797635147,0.01605902777777779,0.9839409722222222,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\biganimal\Camel\Lure_003.jpg,False,1771261379.6129763,True,1771261378.7855713,1771261378.7690358,False,1.247030258178711,1771261378.0691683,1771261378.0691683,1771261378.0691683,False,0.9839409722222222,1771261376.9566882,1771261374.5579567,1771261375.9719753,recognition,0.9839409722222222,1771261373.3840284,1771261372.8609035,1771261374.434406,1771261373.4150555,1771261379.5236742,0.5904841423034668,stay,1771261379.4974308,1771261378.9169748,False,9,lure,False
True,1771261384.0403721,1771261385.7869277,0.35,1.4354161838208412,1771261385.5141444,0.9608617650594046,5,2.0823655843734743,124.94193506240845,1771261392.6944,1771261267.752465,0.03913823494059543,0.03175976271837322,0.00737847222222221,0.9926215277777778,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FOOD\Hotdog\Lure_035.jpg,False,1771261388.9499233,True,1771261388.1255324,1771261388.1077812,False,1.0300862789154053,1771261387.5775464,1771261387.5775464,1771261387.5775464,False,0.9926215277777778,1771261386.4925435,1771261384.158973,1771261385.5271497,recognition,0.9926215277777778,1771261382.974939,1771261382.464328,1771261384.0219207,1771261383.0015771,1771261388.8399625,0.5632827281951904,stay,1771261388.8145792,1771261388.2560065,False,10,lure,False
True,1771261418.1135418,1771261420.925351,0.75,2.7143070209346574,1771261420.4140506,0.03135568531666824,6,2.105428942044576,126.32573652267456,1771261523.1366425,1771261396.810906,0.03135568531666824,0.0044459630944460315,0.02690972222222221,0.02690972222222221,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\BIRD\Owl\Image_027.jpg,True,1771261424.4677901,True,1771261423.6334047,1771261423.6196246,False,1.3776915073394775,1771261423.0234015,1771261423.0234015,1771261423.0234015,False,0.02690972222222221,1771261421.6251683,1771261418.2181544,1771261420.4270587,recognition,0.9730902777777778,1771261417.0401986,1771261416.5193336,1771261418.0918474,1771261417.0683584,1771261424.422104,0.5856542587280273,stay,1771261424.4042008,1771261423.808303,False,1,studied,False
False,1771261431.734922,1771261434.3917642,0.75,2.5570829966633273,1771261433.9274037,0.4264151381931743,6,2.105428942044576,126.32573652267456,1771261523.1366425,1771261396.810906,0.5735848618068258,0.5596959729179369,0.01388888888888884,0.9861111111111112,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FOOD\Pizza\Lure_039.jpg,False,1771261436.3480155,True,1771261431.7339218,1771261431.716766,True,2.5905425548553467,1771261431.11833,1771261431.11833,1771261431.11833,False,0.9861111111111112,1771261435.1034455,1771261431.8428683,1771261433.9401333,recognition,0.9861111111111112,1771261427.9235709,1771261427.402944,1771261428.9847934,1771261427.9584525,1771261436.267734,0.455747127532959,stay,1771261436.2430842,1771261435.7952147,False,2,lure,False
True,1771261442.9811854,1771261444.8594682,0.75,1.692424589939006,1771261444.5593565,0.003954460546828853,6,2.105428942044576,126.32573652267456,1771261523.1366425,1771261396.810906,0.003954460546828853,0.012104567230948892,0.016059027777777745,0.016059027777777745,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\bigobject\Chandelier\Image_014.jpg,True,1771261446.8058293,True,1771261442.98018,1771261442.9599214,True,2.3623270988464355,1771261442.433375,1771261442.433375,1771261442.433375,False,0.016059027777777745,1771261445.5592449,1771261443.0865567,1771261444.5703557,recognition,0.9839409722222222,1771261439.4714806,1771261438.953572,1771261440.5201066,1771261439.5001082,1771261446.7285583,0.48682737350463867,stay,1771261446.7089157,1771261446.2347999,False,3,studied,False
True,1771261450.8436642,1771261452.2593546,0.75,1.0734951363422645,1771261451.9710274,0.940888125222372,6,2.105428942044576,126.32573652267456,1771261523.1366425,1771261396.810906,0.059111874777628026,0.03871256922207256,0.02039930555555547,0.9796006944444445,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallanimal\Otter\Lure_070.jpg,False,1771261456.2973785,True,1771261454.8599122,1771261454.833022,False,1.2851731777191162,1771261454.1462314,1771261454.1462314,1771261454.1462314,False,0.9796006944444445,1771261452.9627395,1771261450.9380264,1771261451.9820268,recognition,0.9796006944444445,1771261449.7700024,1771261449.25833,1771261450.8244202,1771261449.8011205,1771261456.1913066,1.132899522781372,stay,1771261456.1684744,1771261455.035411,False,4,lure,False
False,1771261460.292935,1771261461.7920015,0.75,1.1106142570508504,1771261461.4979532,0.5380500222074215,6,2.105428942044576,126.32573652267456,1771261523.1366425,1771261396.810906,0.5380500222074215,0.5328416888740881,0.005208333333333338,0.005208333333333338,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEHICLE\Airplane\Image_091.jpg,True,1771261468.912541,True,1771261468.1004727,1771261468.0731864,False,4.968008041381836,1771261467.198575,1771261467.198575,1771261467.198575,False,0.005208333333333338,1771261462.508186,1771261460.3890536,1771261461.5109608,recognition,0.9947916666666666,1771261459.232127,1771261458.7147868,1771261460.2828746,1771261459.259374,1771261468.8202152,0.5537910461425781,stay,1771261468.7967823,1771261468.251101,False,5,studied,False
True,1771261476.0677097,1771261477.5217254,0.75,1.0648825928645385,1771261477.2363472,0.24001410552569705,6,2.105428942044576,126.32573652267456,1771261523.1366425,1771261396.810906,0.24001410552569705,0.22829535552569707,0.011718749999999983,0.011718749999999983,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\INSECT\Butterfly\Image_055.jpg,True,1771261479.5386112,True,1771261476.0667095,1771261476.0449,True,2.497537612915039,1771261475.6834733,1771261475.6834733,1771261475.6834733,False,0.011718749999999983,1771261478.2092552,1771261476.1663127,1771261477.2481852,recognition,0.98828125,1771261472.367581,1771261471.845271,1771261473.423515,1771261472.4014838,1771261479.442246,0.5218520164489746,stay,1771261479.414517,1771261478.9039967,False,6,studied,False
True,1771261485.43529,1771261487.7360141,0.75,2.1370967432783905,1771261487.40998,0.8493376909702033,6,2.105428942044576,126.32573652267456,1771261523.1366425,1771261396.810906,0.15066230902979671,0.14111369791868567,0.00954861111111105,0.990451388888889,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\biganimal\Hippopotamus\Lure_007.jpg,False,1771261489.8972454,True,1771261485.4342928,1771261485.4074275,True,1.2724390029907227,1771261484.7709389,1771261484.7709389,1771261484.7709389,False,0.990451388888889,1771261488.447919,1771261485.6058686,1771261487.4234157,recognition,0.990451388888889,1771261483.0013134,1771261482.4873657,1771261484.0544326,1771261483.0280237,1771261489.8330264,0.6864731311798096,stay,1771261489.8109322,1771261489.131158,False,7,lure,False
True,1771261494.185759,1771261495.9201148,0.75,1.3934024296763903,1771261495.6056097,0.031747044633403276,6,2.105428942044576,126.32573652267456,1771261523.1366425,1771261396.810906,0.031747044633403276,0.01351787796673665,0.018229166666666626,0.018229166666666626,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FRUIT\Coconut\Image_044.jpg,True,1771261499.1423573,True,1771261498.385592,1771261498.3640938,False,1.1622560024261475,1771261497.8480155,1771261497.8480155,1771261497.8480155,False,0.018229166666666626,1771261496.6263213,1771261494.3073094,1771261495.6166136,recognition,0.9817708333333334,1771261493.114966,1771261492.5913403,1771261494.1658628,1771261493.143172,1771261499.058363,0.47438621520996094,stay,1771261499.0422046,1771261498.564951,False,8,studied,False
True,1771261505.7942557,1771261507.4961843,0.75,1.4011213870633479,1771261507.2255726,0.8937574538178746,6,2.105428942044576,126.32573652267456,1771261523.1366425,1771261396.810906,0.10624254618212536,0.06631199062656978,0.03993055555555558,0.9600694444444444,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEGETABLE\Basil\Lure_084.jpg,False,1771261509.868552,True,1771261505.7932563,1771261505.7678697,True,2.4862215518951416,1771261505.1102812,1771261505.1102812,1771261505.1102812,False,0.9600694444444444,1771261508.203114,1771261505.917136,1771261507.2343616,recognition,0.9600694444444444,1771261502.1731992,1771261501.6489618,1771261503.220315,1771261502.2002585,1771261509.7856145,0.8718838691711426,stay,1771261509.7627108,1771261508.8954432,False,9,lure,False
True,1771261514.0912635,1771261515.627556,0.75,1.164843232894752,1771261515.328363,0.8555862388068578,6,2.105428942044576,126.32573652267456,1771261523.1366425,1771261396.810906,0.1444137611931422,0.13920542785980883,0.00520833333333337,0.9947916666666666,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallobject\PairOfGlasses\Lure_077.jpg,False,1771261519.00048,True,1771261518.0054028,1771261517.9834871,False,1.0613446235656738,1771261517.4372892,1771261517.4372892,1771261517.4372892,False,0.9947916666666666,1771261516.3326387,1771261514.2121606,1771261515.341371,recognition,0.9947916666666666,1771261513.0299878,1771261512.509351,1771261514.0834892,1771261513.058896,1771261518.9015539,0.6489574909210205,stay,1771261518.8777647,1771261518.223489,False,10,lure,False
True,1771261547.7931705,1771261549.27009,0.75,1.1218822688530972,1771261548.9636912,0.9653684528106086,7,2.1811224818229675,130.86734890937805,1771261656.5118697,1771261525.6445208,0.03463154718939143,0.025082936078280382,0.00954861111111105,0.990451388888889,1.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FOOD\Burrito\Lure_032.jpg,False,1771261554.9055285,True,1771261553.7833025,1771261553.7660356,False,3.203192710876465,1771261553.2158575,1771261553.2158575,1771261553.2158575,False,0.990451388888889,1771261549.9720495,1771261547.886413,1771261548.9772017,recognition,0.990451388888889,1771261546.7186048,1771261546.192866,1771261547.7750363,1771261546.7540426,1771261554.8210685,0.8704674243927002,stay,1771261554.7966356,1771261553.9248936,False,1,lure,False
False,1771261559.0335836,1771261560.5371468,0.75,1.2707698665141585,1771261560.297417,0.6380605836693188,7,2.1811224818229675,130.86734890937805,1771261656.5118697,1771261525.6445208,0.6380605836693188,0.6154911392248744,0.022569444444444448,0.022569444444444448,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallanimal\Mouse\Image_069.jpg,True,1771261564.6158254,True,1771261563.9049146,1771261563.883119,False,2.0741748809814453,1771261563.3442693,1771261563.3442693,1771261563.3442693,False,0.022569444444444448,1771261561.246196,1771261559.1573062,1771261560.3013687,recognition,0.9774305555555556,1771261557.9679806,1771261557.4341793,1771261559.014898,1771261557.997122,1771261564.571674,0.4450972080230713,stay,1771261564.552835,1771261564.1057072,False,2,studied,False
True,1771261571.2842832,1771261572.9723048,0.75,1.4006617231127836,1771261572.6770058,0.19302562599078782,7,2.1811224818229675,130.86734890937805,1771261656.5118697,1771261525.6445208,0.19302562599078782,0.1682860426574545,0.02473958333333333,0.02473958333333333,0.0,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\INSECT\Ant\Image_051.jpg,True,1771261574.8491046,True,1771261571.2832832,1771261571.2699165,True,2.520141839981079,1771261570.8205671,1771261570.8205671,1771261570.8205671,False,0.02473958333333333,1771261573.6694155,1771261571.3865569,1771261572.6927066,recognition,0.9752604166666666,1771261567.563711,1771261567.044707,1771261568.6158094,1771261567.5917082,1771261574.779453,0.40724921226501465,stay,1771261574.7590172,1771261574.3557818,False,3,studied,False
